run,prompt_template,reward_fn,grpo_step,loss,grad_norm,token_entropy,train_answer_accuracy,train_format_accuracy
question_only,cs336_alignment/prompts/question_only.prompt,question_only,183,1.0477378964424133e-09,0.06298828125,0.13448333740234375,0.8671875,1.0
question_only,cs336_alignment/prompts/question_only.prompt,question_only,184,7.040798664093018e-07,0.10888671875,0.13350677490234375,0.80078125,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,185,-3.725290298461914e-09,0.08154296875,0.13629531860351562,0.90625,0.984375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,186,-7.274560630321503e-06,0.06689453125,0.1281757354736328,0.77734375,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,187,1.1641532182693481e-10,0.07421875,0.13787078857421875,0.8671875,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,188,4.200381226837635e-06,0.10009765625,0.15076446533203125,0.77734375,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,189,-1.1641532182693481e-10,0.10693359375,0.13498687744140625,0.8046875,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,190,1.862645149230957e-09,0.09423828125,0.13891983032226562,0.75390625,0.921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,191,-2.0954757928848267e-09,0.08837890625,0.132904052734375,0.8359375,0.95703125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,192,-3.4924596548080444e-10,0.0791015625,0.11905097961425781,0.9140625,0.99609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,193,-1.979060471057892e-09,0.09228515625,0.15091705322265625,0.8125,0.984375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,194,5.110516212880611e-06,0.07421875,0.14453125,0.82421875,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,195,1.0322663001716137e-05,0.08935546875,0.15130996704101562,0.68359375,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,196,-2.9813963919878006e-07,0.11279296875,0.14699935913085938,0.703125,0.890625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,197,7.649185135960579e-06,0.11962890625,0.15015029907226562,0.83984375,1.0
question_only,cs336_alignment/prompts/question_only.prompt,question_only,198,-8.149072527885437e-10,0.0830078125,0.14783859252929688,0.7421875,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,199,2.8068898245692253e-06,0.10693359375,0.1400604248046875,0.7421875,0.9453125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,200,0.0,0.09326171875,0.13010025024414062,0.79296875,0.96875
